label,bit,carton_pk,SDSSC2BV,program,version,v1,name,mapper,alt_program,alt_name
mwm_snc_100pc_boss_1.0.17,311,1379,4,mwm_snc,1.0.17,10.17,mwm_snc_100pc_boss,mwm,snc,mwm_snc
mwm_bin_gaia_astb_apogee_1.0.19,312,1400,4,mwm_bin,1.0.19,10.19,mwm_bin_gaia_astb_apogee,mwm,bin,mwm_bin_gaia_astb
mwm_bin_gaia_astb_boss_1.0.19,313,1401,4,mwm_bin,1.0.19,10.19,mwm_bin_gaia_astb_boss,mwm,bin,mwm_bin_gaia_astb
mwm_bin_gaia_sb_apogee_1.0.19,314,1402,4,mwm_bin,1.0.19,10.19,mwm_bin_gaia_sb_apogee,mwm,bin,mwm_bin_gaia_sb
mwm_bin_gaia_sb_boss_1.0.19,315,1403,4,mwm_bin,1.0.19,10.19,mwm_bin_gaia_sb_boss,mwm,bin,mwm_bin_gaia_sb
mwm_yso_pms_apogee_sagitta_edr3_1.0.20,316,1412,4,mwm_yso,1.0.20,10.2,mwm_yso_pms_apogee_sagitta_edr3,mwm,yso,mwm_yso_pms
mwm_snc_100pc_boss_1.0.24,317,1427,4,mwm_snc,1.0.24,10.24,mwm_snc_100pc_boss,mwm,snc,mwm_snc
mwm_snc_100pc_boss_1.0.28,318,1448,4,mwm_snc,1.0.28,10.28,mwm_snc_100pc_boss,mwm,snc,mwm_snc
mwm_yso_disk_apogee_single_1.0.33,319,1462,4,mwm_yso,1.0.33,10.33,mwm_yso_disk_apogee_single,mwm,yso,mwm_yso_disk
mwm_yso_disk_boss_single_1.0.33,320,1463,4,mwm_yso,1.0.33,10.33,mwm_yso_disk_boss_single,mwm,yso,mwm_yso_disk
mwm_yso_embedded_apogee_single_1.0.33,321,1464,4,mwm_yso,1.0.33,10.33,mwm_yso_embedded_apogee_single,mwm,yso,mwm_yso_embedded
mwm_yso_nebula_apogee_single_1.0.33,322,1465,4,mwm_yso,1.0.33,10.33,mwm_yso_nebula_apogee_single,mwm,yso,mwm_yso_nebula
mwm_yso_variable_apogee_single_1.0.33,323,1466,4,mwm_yso,1.0.33,10.33,mwm_yso_variable_apogee_single,mwm,yso,mwm_yso_variable
mwm_yso_variable_boss_single_1.0.33,324,1467,4,mwm_yso,1.0.33,10.33,mwm_yso_variable_boss_single,mwm,yso,mwm_yso_variable
mwm_yso_cmz_apogee_single_1.0.33,325,1468,4,mwm_yso,1.0.33,10.33,mwm_yso_cmz_apogee_single,mwm,yso,mwm_yso_cmz
mwm_yso_cluster_apogee_single_1.0.33,326,1469,4,mwm_yso,1.0.33,10.33,mwm_yso_cluster_apogee_single,mwm,yso,mwm_yso_cluster
mwm_yso_cluster_boss_single_1.0.33,327,1470,4,mwm_yso,1.0.33,10.33,mwm_yso_cluster_boss_single,mwm,yso,mwm_yso_cluster
mwm_yso_pms_apogee_sagitta_edr3_single_1.0.33,328,1471,4,mwm_yso,1.0.33,10.33,mwm_yso_pms_apogee_sagitta_edr3_single,mwm,yso,mwm_yso_pms
mwm_yso_pms_apogee_zari18pms_single_1.0.33,329,1472,4,mwm_yso,1.0.33,10.33,mwm_yso_pms_apogee_zari18pms_single,mwm,yso,mwm_yso_pms
mwm_yso_pms_boss_sagitta_edr3_single_1.0.33,330,1473,4,mwm_yso,1.0.33,10.33,mwm_yso_pms_boss_sagitta_edr3_single,mwm,yso,mwm_yso_pms
mwm_yso_pms_boss_zari18pms_single_1.0.33,331,1474,4,mwm_yso,1.0.33,10.33,mwm_yso_pms_boss_zari18pms_single,mwm,yso,mwm_yso_pms
ops_std_boss_ps1dr2_1.0.29,332,1475,4,ops_std,1.0.29,10.29,ops_std_boss_ps1dr2,ops,std,ops_std
bhm_csc_boss_1.0.37,333,1498,4,bhm_csc,1.0.37,10.37,bhm_csc_boss,bhm,csc,bhm_csc
bhm_csc_apogee_1.0.37,334,1499,4,bhm_csc,1.0.37,10.37,bhm_csc_apogee,bhm,csc,bhm_csc
bhm_gua_dark_1.0.37,335,1500,4,bhm_filler,1.0.37,10.37,bhm_gua_dark,bhm,bhm_filler,bhm_filler
bhm_gua_bright_1.0.37,336,1501,4,bhm_filler,1.0.37,10.37,bhm_gua_bright,bhm,bhm_filler,bhm_filler
bhm_spiders_clusters_lsdr10_1.0.37,337,1502,4,bhm_spiders,1.0.37,10.37,bhm_spiders_clusters_lsdr10,bhm,spiders,bhm_spiders
bhm_spiders_agn_lsdr10_1.0.37,338,1503,4,bhm_spiders,1.0.37,10.37,bhm_spiders_agn_lsdr10,bhm,spiders,bhm_spiders
bhm_spiders_agn_hard_1.0.37,339,1504,4,bhm_spiders,1.0.37,10.37,bhm_spiders_agn_hard,bhm,spiders,bhm_spiders
bhm_spiders_agn_gaiadr3_1.0.37,340,1505,4,bhm_spiders,1.0.37,10.37,bhm_spiders_agn_gaiadr3,bhm,spiders,bhm_spiders
bhm_spiders_agn_tda_1.0.37,341,1506,4,bhm_spiders,1.0.37,10.37,bhm_spiders_agn_tda,bhm,spiders,bhm_spiders
bhm_spiders_agn_sep_1.0.37,342,1507,4,bhm_spiders,1.0.37,10.37,bhm_spiders_agn_sep,bhm,spiders,bhm_spiders
bhm_aqmes_med_1.0.37,343,1508,4,bhm_aqmes,1.0.37,10.37,bhm_aqmes_med,bhm,aqmes,bhm_aqmes
bhm_aqmes_med_faint_1.0.37,344,1509,4,bhm_filler,1.0.37,10.37,bhm_aqmes_med_faint,bhm,aqmes,bhm_aqmes
bhm_aqmes_wide2_1.0.37,345,1510,4,bhm_aqmes,1.0.37,10.37,bhm_aqmes_wide2,bhm,aqmes,bhm_aqmes
bhm_aqmes_wide2_faint_1.0.37,346,1511,4,bhm_filler,1.0.37,10.37,bhm_aqmes_wide2_faint,bhm,aqmes,bhm_aqmes
bhm_aqmes_bonus_core_1.0.37,347,1515,4,bhm_filler,1.0.37,10.37,bhm_aqmes_bonus_core,bhm,aqmes,bhm_aqmes
bhm_aqmes_bonus_bright_1.0.37,348,1516,4,bhm_filler,1.0.37,10.37,bhm_aqmes_bonus_bright,bhm,aqmes,bhm_aqmes
bhm_aqmes_bonus_faint_1.0.37,349,1517,4,bhm_filler,1.0.37,10.37,bhm_aqmes_bonus_faint,bhm,aqmes,bhm_aqmes
manual_mwm_crosscalib_apogee_1.0.35,350,1525,4,mwm_validation,1.0.35,10.35,manual_mwm_crosscalib_apogee,mwm,validation,mwm_crosscalib
manual_mwm_crosscalib_yso_apogee_1.0.35,351,1526,4,mwm_validation,1.0.35,10.35,manual_mwm_crosscalib_yso_apogee,mwm,validation,mwm_crosscalib_yso
manual_mwm_crosscalib_yso_boss_1.0.35,352,1527,4,mwm_validation,1.0.35,10.35,manual_mwm_crosscalib_yso_boss,mwm,validation,mwm_crosscalib_yso
manual_mwm_halo_distant_bhb_boss_1.0.35,353,1528,4,mwm_halo,1.0.35,10.35,manual_mwm_halo_distant_bhb_boss,mwm,halo,manual_mwm_halo_distant_bhb
manual_mwm_halo_distant_bhb_boss_single_1.0.35,354,1529,4,mwm_halo,1.0.35,10.35,manual_mwm_halo_distant_bhb_boss_single,mwm,halo,manual_mwm_halo_distant_bhb
manual_mwm_halo_distant_kgiant_far_boss_1.0.35,355,1530,4,mwm_halo,1.0.35,10.35,manual_mwm_halo_distant_kgiant_far_boss,mwm,halo,manual_mwm_halo_distant_kgiant
manual_mwm_halo_distant_kgiant_far_boss_single_1.0.35,356,1531,4,mwm_halo,1.0.35,10.35,manual_mwm_halo_distant_kgiant_far_boss_single,mwm,halo,manual_mwm_halo_distant_kgiant
manual_mwm_halo_distant_kgiant_near_boss_1.0.35,357,1532,4,mwm_halo,1.0.35,10.35,manual_mwm_halo_distant_kgiant_near_boss,mwm,halo,manual_mwm_halo_distant_kgiant
manual_mwm_halo_distant_kgiant_near_boss_single_1.0.35,358,1533,4,mwm_halo,1.0.35,10.35,manual_mwm_halo_distant_kgiant_near_boss_single,mwm,halo,manual_mwm_halo_distant_kgiant
manual_mwm_halo_mp_wise_apogee_1.0.35,359,1534,4,mwm_halo,1.0.35,10.35,manual_mwm_halo_mp_wise_apogee,mwm,halo,manual_mwm_halo_mp_wise
manual_mwm_halo_mp_wise_apogee_single_1.0.35,360,1535,4,mwm_halo,1.0.35,10.35,manual_mwm_halo_mp_wise_apogee_single,mwm,halo,manual_mwm_halo_mp_wise
manual_mwm_halo_mp_wise_boss_1.0.35,361,1536,4,mwm_halo,1.0.35,10.35,manual_mwm_halo_mp_wise_boss,mwm,halo,manual_mwm_halo_mp_wise
manual_mwm_halo_mp_wise_boss_single_1.0.35,362,1537,4,mwm_halo,1.0.35,10.35,manual_mwm_halo_mp_wise_boss_single,mwm,halo,manual_mwm_halo_mp_wise
manual_mwm_halo_vmp_wise_apogee_1.0.35,363,1538,4,mwm_halo,1.0.35,10.35,manual_mwm_halo_vmp_wise_apogee,mwm,halo,manual_mwm_halo_mp_wise
manual_mwm_halo_vmp_wise_apogee_single_1.0.35,364,1539,4,mwm_halo,1.0.35,10.35,manual_mwm_halo_vmp_wise_apogee_single,mwm,halo,manual_mwm_halo_mp_wise
manual_mwm_halo_vmp_wise_boss_1.0.35,365,1540,4,mwm_halo,1.0.35,10.35,manual_mwm_halo_vmp_wise_boss,mwm,halo,manual_mwm_halo_mp_wise
manual_mwm_halo_vmp_wise_boss_single_1.0.35,366,1541,4,mwm_halo,1.0.35,10.35,manual_mwm_halo_vmp_wise_boss_single,mwm,halo,manual_mwm_halo_mp_wise
manual_mwm_tess_ob_apogee_1.0.35,367,1554,4,mwm_tessob,1.0.35,10.35,manual_mwm_tess_ob_apogee,mwm,tess,mwm_tess_ob
bhm_colr_galaxies_lsdr10_1.0.38,368,1555,4,bhm_filler,1.0.38,10.38,bhm_colr_galaxies_lsdr10,bhm,bhm_filler,bhm_filler
manual_mwm_validation_cool_apogee_1.0.35,369,1556,4,mwm_validation,1.0.35,10.35,manual_mwm_validation_cool_apogee,mwm,validation,mwm_validation_cool
manual_mwm_validation_cool_boss_1.0.35,370,1557,4,mwm_validation,1.0.35,10.35,manual_mwm_validation_cool_boss,mwm,validation,mwm_validation_cool
manual_mwm_validation_hot_apogee_1.0.35,371,1558,4,mwm_validation,1.0.35,10.35,manual_mwm_validation_hot_apogee,mwm,validation,mwm_validation_hot
manual_mwm_validation_hot_boss_1.0.35,372,1559,4,mwm_validation,1.0.35,10.35,manual_mwm_validation_hot_boss,mwm,validation,mwm_validation_hot
mwm_ob_core_boss_1.0.39,373,1561,4,mwm_ob,1.0.39,10.39,mwm_ob_core_boss,mwm,ob,mwm_ob_core
mwm_ob_core_boss_single_1.0.39,374,1562,4,mwm_ob,1.0.39,10.39,mwm_ob_core_boss_single,mwm,ob,mwm_ob_core
mwm_ob_cepheids_boss_1.0.39,375,1565,4,mwm_ob,1.0.39,10.39,mwm_ob_cepheids_boss,mwm,ob,mwm_ob_cepheids
mwm_bin_rv_long_apogee_1.0.39,376,1566,4,mwm_bin,1.0.39,10.39,mwm_bin_rv_long_apogee,mwm,bin,mwm_bin_rv_long
mwm_bin_rv_short_mdwarf_apogee_18epoch_1.0.39,377,1567,4,mwm_bin,1.0.39,10.39,mwm_bin_rv_short_mdwarf_apogee_18epoch,mwm,bin,mwm_bin_rv_short_mdwarf
mwm_bin_rv_short_mdwarf_apogee_12epoch_1.0.39,378,1568,4,mwm_bin,1.0.39,10.39,mwm_bin_rv_short_mdwarf_apogee_12epoch,mwm,bin,mwm_bin_rv_short_mdwarf
mwm_bin_rv_short_mdwarf_apogee_08epoch_1.0.39,379,1569,4,mwm_bin,1.0.39,10.39,mwm_bin_rv_short_mdwarf_apogee_08epoch,mwm,bin,mwm_bin_rv_short_mdwarf
mwm_bin_rv_short_subgiant_apogee_1.0.39,380,1570,4,mwm_bin,1.0.39,10.39,mwm_bin_rv_short_subgiant_apogee,mwm,bin,mwm_bin_rv_short_subgiant
mwm_bin_rv_short_rgb_apogee_1.0.39,381,1571,4,mwm_bin,1.0.39,10.39,mwm_bin_rv_short_rgb_apogee,mwm,bin,mwm_bin_rv_short_rgb
mwm_halo_distant_rrl_boss_single_1.0.39,382,1572,4,mwm_halo,1.0.39,10.39,mwm_halo_distant_rrl_boss_single,mwm,halo,mwm_halo_distant_rrl
mwm_halo_distant_rrl_boss_1.0.39,383,1573,4,mwm_halo,1.0.39,10.39,mwm_halo_distant_rrl_boss,mwm,halo,mwm_halo_distant_rrl
mwm_halo_vmp_xp_boss_single_1.0.39,384,1574,4,mwm_halo,1.0.39,10.39,mwm_halo_vmp_xp_boss_single,mwm,halo,mwm_halo_mp_xp
mwm_halo_nmp_xp_boss_single_1.0.39,385,1576,4,mwm_halo,1.0.39,10.39,mwm_halo_nmp_xp_boss_single,mwm,halo,mwm_halo_mp_xp
mwm_halo_vmp_xp_apogee_single_1.0.39,386,1577,4,mwm_halo,1.0.39,10.39,mwm_halo_vmp_xp_apogee_single,mwm,halo,mwm_halo_mp_xp
mwm_halo_mp_xp_apogee_single_1.0.39,387,1578,4,mwm_halo,1.0.39,10.39,mwm_halo_mp_xp_apogee_single,mwm,halo,mwm_halo_mp_xp
mwm_halo_nmp_xp_apogee_single_1.0.39,388,1579,4,mwm_halo,1.0.39,10.39,mwm_halo_nmp_xp_apogee_single,mwm,halo,mwm_halo_mp_xp
mwm_halo_vmp_xp_boss_1.0.39,389,1580,4,mwm_halo,1.0.39,10.39,mwm_halo_vmp_xp_boss,mwm,halo,mwm_halo_mp_xp
mwm_halo_mp_xp_boss_1.0.39,390,1581,4,mwm_halo,1.0.39,10.39,mwm_halo_mp_xp_boss,mwm,halo,mwm_halo_mp_xp
mwm_halo_nmp_xp_boss_1.0.39,391,1582,4,mwm_halo,1.0.39,10.39,mwm_halo_nmp_xp_boss,mwm,halo,mwm_halo_mp_xp
mwm_halo_vmp_xp_apogee_1.0.39,392,1583,4,mwm_halo,1.0.39,10.39,mwm_halo_vmp_xp_apogee,mwm,halo,mwm_halo_mp_xp
mwm_halo_mp_xp_apogee_1.0.39,393,1584,4,mwm_halo,1.0.39,10.39,mwm_halo_mp_xp_apogee,mwm,halo,mwm_halo_mp_xp
mwm_halo_nmp_xp_apogee_1.0.39,394,1585,4,mwm_halo,1.0.39,10.39,mwm_halo_nmp_xp_apogee,mwm,halo,mwm_halo_mp_xp
mwm_halo_local_high_apogee_single_1.0.39,395,1586,4,mwm_halo,1.0.39,10.39,mwm_halo_local_high_apogee_single,mwm,halo,mwm_halo_local
mwm_halo_local_high_boss_single_1.0.39,396,1587,4,mwm_halo,1.0.39,10.39,mwm_halo_local_high_boss_single,mwm,halo,mwm_halo_local
mwm_halo_local_low_apogee_single_1.0.39,397,1588,4,mwm_halo,1.0.39,10.39,mwm_halo_local_low_apogee_single,mwm,halo,mwm_halo_local
mwm_halo_local_low_boss_single_1.0.39,398,1589,4,mwm_halo,1.0.39,10.39,mwm_halo_local_low_boss_single,mwm,halo,mwm_halo_local
mwm_halo_local_high_apogee_1.0.39,399,1590,4,mwm_halo,1.0.39,10.39,mwm_halo_local_high_apogee,mwm,halo,mwm_halo_local
mwm_halo_local_high_boss_1.0.39,400,1591,4,mwm_halo,1.0.39,10.39,mwm_halo_local_high_boss,mwm,halo,mwm_halo_local
mwm_halo_local_low_apogee_1.0.39,401,1592,4,mwm_halo,1.0.39,10.39,mwm_halo_local_low_apogee,mwm,halo,mwm_halo_local
mwm_halo_local_low_boss_1.0.39,402,1593,4,mwm_halo,1.0.39,10.39,mwm_halo_local_low_boss,mwm,halo,mwm_halo_local
mwm_erosita_stars_boss_1.0.40,403,1594,4,mwm_erosita,1.0.40,10.4,mwm_erosita_stars_boss,mwm,erosita,mwm_erosita_stars
mwm_erosita_compact_boss_1.0.40,404,1595,4,mwm_erosita,1.0.40,10.4,mwm_erosita_compact_boss,mwm,erosita,mwm_erosita_compact
mwm_erosita_compact_boss_shallow_1.0.40,405,1596,4,mwm_erosita,1.0.40,10.4,mwm_erosita_compact_boss_shallow,mwm,erosita,mwm_erosita_compact
mwm_halo_mp_xp_boss_single_1.0.41,406,1597,4,mwm_halo,1.0.41,10.41,mwm_halo_mp_xp_boss_single,mwm,halo,mwm_halo_mp_xp
mwm_snc_ext_main_apogee_1.0.41,407,1598,4,mwm_snc,1.0.41,10.41,mwm_snc_ext_main_apogee,mwm,snc,mwm_snc
mwm_snc_ext_filler_apogee_1.0.41,408,1599,4,mwm_snc,1.0.41,10.41,mwm_snc_ext_filler_apogee,mwm,snc,mwm_snc
mwm_snc_ext_main_boss_1.0.41,409,1600,4,mwm_snc,1.0.41,10.41,mwm_snc_ext_main_boss,mwm,snc,mwm_snc
mwm_snc_ext_filler_boss_1.0.41,410,1601,4,mwm_snc,1.0.41,10.41,mwm_snc_ext_filler_boss,mwm,snc,mwm_snc
mwm_monitor_n188_apogee_long_1.0.42,411,1611,4,mwm_monitor,1.0.42,10.42,mwm_monitor_n188_apogee_long,mwm,monitor,mwm_monitor_apogee_n188
mwm_monitor_n188_apogee_short_1.0.42,412,1612,4,mwm_monitor,1.0.42,10.42,mwm_monitor_n188_apogee_short,mwm,monitor,mwm_monitor_apogee_n188
mwm_monitor_m67_apogee_long_1.0.42,413,1613,4,mwm_monitor,1.0.42,10.42,mwm_monitor_m67_apogee_long,mwm,monitor,mwm_monitor_apogee_m67
mwm_monitor_m67_apogee_short_1.0.42,414,1614,4,mwm_monitor,1.0.42,10.42,mwm_monitor_m67_apogee_short,mwm,monitor,mwm_monitor_apogee_m67
mwm_monitor_m15_apogee_long_1.0.42,415,1615,4,mwm_monitor,1.0.42,10.42,mwm_monitor_m15_apogee_long,mwm,monitor,mwm_monitor_apogee_m15
mwm_monitor_m15_apogee_short_1.0.42,416,1616,4,mwm_monitor,1.0.42,10.42,mwm_monitor_m15_apogee_short,mwm,monitor,mwm_monitor_apogee_m15
mwm_wd_pwd_boss_1.0.42,417,1617,4,mwm_wd,1.0.42,10.42,mwm_wd_pwd_boss,mwm,wd,mwm_wd
mwm_wd_gaia_boss_1.0.42,418,1618,4,mwm_wd,1.0.42,10.42,mwm_wd_gaia_boss,mwm,wd,mwm_wd
mwm_cb_galex_mag_boss_1.0.42,419,1619,4,mwm_cb,1.0.42,10.42,mwm_cb_galex_mag_boss,mwm,cb,mwm_cb_galex
mwm_cb_galex_vol_boss_1.0.42,420,1620,4,mwm_cb,1.0.42,10.42,mwm_cb_galex_vol_boss,mwm,cb,mwm_cb_galex
mwm_cb_xmmom_boss_1.0.42,421,1621,4,mwm_cb,1.0.42,10.42,mwm_cb_xmmom_boss,mwm,cb,mwm_cb_xmmom
mwm_cb_swiftuvot_boss_1.0.42,422,1622,4,mwm_cb,1.0.42,10.42,mwm_cb_swiftuvot_boss,mwm,cb,mwm_cb_swiftuvot
mwm_astar_core_boss_1.0.43,423,1624,4,mwm_ob,1.0.43,10.43,mwm_astar_core_boss,mwm,ob,mwm_ob_core
mwm_astar_core_boss_single_1.0.43,424,1625,4,mwm_ob,1.0.43,10.43,mwm_astar_core_boss_single,mwm,ob,mwm_ob_core
mwm_bin_vis_apogee_1.0.44,425,1626,4,mwm_filler,1.0.44,10.44,mwm_bin_vis_apogee,mwm,bin,mwm_bin_vis
mwm_bin_vis_boss_1.0.44,426,1627,4,mwm_filler,1.0.44,10.44,mwm_bin_vis_boss,mwm,bin,mwm_bin_vis
mwm_galactic_core_dist_apogee_1.0.44,427,1628,4,mwm_galactic,1.0.44,10.44,mwm_galactic_core_dist_apogee,mwm,galactic,mwm_galactic_core
mwm_dust_core_dist_apogee_1.0.45,428,1631,4,mwm_dust,1.0.45,10.45,mwm_dust_core_dist_apogee,mwm,dust,mwm_dust_core
manual_mwm_nsbh_apogee_1.0.46,429,1632,4,mwm_cb,1.0.46,10.46,manual_mwm_nsbh_apogee,mwm,nsbh,manual_mwm_nsbh
manual_mwm_nsbh_boss_1.0.46,430,1633,4,mwm_cb,1.0.46,10.46,manual_mwm_nsbh_boss,mwm,nsbh,manual_mwm_nsbh
manual_mwm_validation_rv_apogee_1.0.46,431,1634,4,mwm_validation,1.0.46,10.46,manual_mwm_validation_rv_apogee,mwm,validation,mwm_validation_rv
mwm_cb_cvcandidates_apogee_1.0.47,432,1636,4,mwm_cb,1.0.47,10.47,mwm_cb_cvcandidates_apogee,mwm,cb,mwm_cb_cvcandidates
mwm_cb_cvcandidates_boss_1.0.47,433,1637,4,mwm_cb,1.0.47,10.47,mwm_cb_cvcandidates_boss,mwm,cb,mwm_cb_cvcandidates
mwm_legacy_ir2opt_boss_1.0.47,434,1638,4,mwm_legacy,1.0.47,10.47,mwm_legacy_ir2opt_boss,mwm,legacy,mwm_legacy_ir2opt
bhm_rm_core_1.0.48,435,1639,4,bhm_rm,1.0.48,10.48,bhm_rm_core,bhm,rm,bhm_rm
bhm_rm_known_spec_1.0.48,436,1640,4,bhm_rm,1.0.48,10.48,bhm_rm_known_spec,bhm,rm,bhm_rm
bhm_rm_var_1.0.48,437,1641,4,bhm_rm,1.0.48,10.48,bhm_rm_var,bhm,rm,bhm_rm
bhm_rm_ancillary_1.0.48,438,1642,4,bhm_rm,1.0.48,10.48,bhm_rm_ancillary,bhm,rm,bhm_rm
mwm_tess_2min_apogee_1.0.49,439,1644,4,mwm_planet,1.0.49,10.49,mwm_tess_2min_apogee,mwm,planet,mwm_tess_2min
mwm_tess_rgb_apogee_1.0.49,440,1645,4,mwm_tessrgb,1.0.49,10.49,mwm_tess_rgb_apogee,mwm,tessrgb,mwm_tess_rgb
manual_mwm_planet_gaia_astrometry_apogee_1.0.46,441,1647,4,mwm_planet,1.0.46,10.46,manual_mwm_planet_gaia_astrometry_apogee,mwm,planet,manual_mwm_planet_gaia_astrometry
manual_mwm_planet_gpi_apogee_1.0.46,442,1648,4,mwm_planet,1.0.46,10.46,manual_mwm_planet_gpi_apogee,mwm,planet,manual_mwm_planet_gpi
manual_mwm_planet_harps_apogee_1.0.46,443,1649,4,mwm_planet,1.0.46,10.46,manual_mwm_planet_harps_apogee,mwm,planet,manual_mwm_planet_harps
manual_mwm_planet_known_apogee_1.0.46,444,1650,4,mwm_planet,1.0.46,10.46,manual_mwm_planet_known_apogee,mwm,planet,manual_mwm_planet_known
manual_mwm_planet_sophie_apogee_1.0.46,445,1651,4,mwm_planet,1.0.46,10.46,manual_mwm_planet_sophie_apogee,mwm,planet,manual_mwm_planet_sophie
manual_mwm_planet_sphere_apogee_1.0.46,446,1652,4,mwm_planet,1.0.46,10.46,manual_mwm_planet_sphere_apogee,mwm,planet,manual_mwm_planet_sphere
manual_mwm_planet_tess_eb_apogee_1.0.46,447,1653,4,mwm_planet,1.0.46,10.46,manual_mwm_planet_tess_eb_apogee,mwm,planet,manual_mwm_planet_tess_eb
manual_mwm_planet_tess_pc_apogee_1.0.46,448,1654,4,mwm_planet,1.0.46,10.46,manual_mwm_planet_tess_pc_apogee,mwm,planet,manual_mwm_planet_tess_pc
mwm_magcloud_agb_apogee_1.0.50,449,1657,4,mwm_magcloud,1.0.50,10.5,mwm_magcloud_agb_apogee,mwm,magcloud,mwm_magcloud_agb
mwm_magcloud_rgb_boss_1.0.50,450,1658,4,mwm_magcloud,1.0.50,10.5,mwm_magcloud_rgb_boss,mwm,magcloud,mwm_magcloud_rgb
manual_mwm_planet_ca_legacy_apogee_1.0.46,451,1659,4,mwm_planet,1.0.46,10.46,manual_mwm_planet_ca_legacy_apogee,mwm,planet,manual_mwm_planet_ca_legacy
manual_mwm_planet_transiting_bd_apogee_1.0.46,452,1660,4,mwm_planet,1.0.46,10.46,manual_mwm_planet_transiting_bd_apogee,mwm,planet,manual_mwm_planet_transiting_bd
mwm_bin_rv_short_rgb_apogee_1.0.51,453,1661,4,mwm_bin,1.0.51,10.51,mwm_bin_rv_short_rgb_apogee,mwm,bin,mwm_bin_rv_short_rgb
manual_mwm_dust_gaia_madgics_dib_dr3_1.0.46,454,1662,4,mwm_dust,1.0.46,10.46,manual_mwm_dust_gaia_madgics_dib_dr3,mwm,dust,mwm_dust
manual_mwm_dust_ullyses_1.0.46,455,1663,4,mwm_dust,1.0.46,10.46,manual_mwm_dust_ullyses,mwm,dust,mwm_dust
mwm_bin_gaia_astb_apogee_1.0.52,456,1665,4,mwm_bin,1.0.52,10.52,mwm_bin_gaia_astb_apogee,mwm,bin,mwm_bin_gaia_astb
mwm_bin_gaia_astb_boss_1.0.52,457,1666,4,mwm_bin,1.0.52,10.52,mwm_bin_gaia_astb_boss,mwm,bin,mwm_bin_gaia_astb
manual_mwm_planet_known_apogee_1.2.0,458,1667,4,mwm_planet,1.2.0,12.0,manual_mwm_planet_known_apogee,mwm,planet,manual_mwm_planet_known
manual_mwm_planet_tess_pc_apogee_1.2.0,459,1668,4,mwm_planet,1.2.0,12.0,manual_mwm_planet_tess_pc_apogee,mwm,planet,manual_mwm_planet_tess_pc
openfibertargets_mwm_als_boss_1.2.0,460,1669,4,open_fiber,1.2.0,12.0,openfibertargets_mwm_als_boss,mwm,open_fiber,mwm_ob_openfiber
openfibertargets_mwm_asassn_eb_apogee_1.2.0,461,1670,4,open_fiber,1.2.0,12.0,openfibertargets_mwm_asassn_eb_apogee,mwm,open_fiber,mwm_bin_openfiber
openfibertargets_mwm_bhc_gdr4_apogee_1.2.0,462,1671,4,open_fiber,1.2.0,12.0,openfibertargets_mwm_bhc_gdr4_apogee,mwm,open_fiber,mwm_openfiber
openfibertargets_mwm_bhc_gdr4_boss_1.2.0,463,1672,4,open_fiber,1.2.0,12.0,openfibertargets_mwm_bhc_gdr4_boss,mwm,open_fiber,mwm_openfiber
openfibertargets_mwm_compactbinaries_boss_1.2.0,464,1673,4,open_fiber,1.2.0,12.0,openfibertargets_mwm_compactbinaries_boss,mwm,open_fiber,mwm_bin_openfiber
openfibertargets_mwm_ellipsoidal_bh_ns_candidates_boss_1.2.0,465,1674,4,open_fiber,1.2.0,12.0,openfibertargets_mwm_ellipsoidal_bh_ns_candidates_boss,mwm,open_fiber,mwm_nsbh_openfiber
openfibertargets_mwm_lvm_als_apogee_1.2.0,466,1675,4,open_fiber,1.2.0,12.0,openfibertargets_mwm_lvm_als_apogee,mwm,open_fiber,mwm_ob_openfiber
openfibertargets_mwm_lvm_als_boss_1.2.0,467,1676,4,open_fiber,1.2.0,12.0,openfibertargets_mwm_lvm_als_boss,mwm,open_fiber,mwm_ob_openfiber
openfibertargets_mwm_lvm_lmc_apogee_1.2.0,468,1677,4,open_fiber,1.2.0,12.0,openfibertargets_mwm_lvm_lmc_apogee,mwm,open_fiber,mwm_ob_openfiber
openfibertargets_mwm_lvm_lmc_boss_1.2.0,469,1678,4,open_fiber,1.2.0,12.0,openfibertargets_mwm_lvm_lmc_boss,mwm,open_fiber,mwm_ob_openfiber
openfibertargets_mwm_lvm_smc_boss_1.2.0,470,1679,4,open_fiber,1.2.0,12.0,openfibertargets_mwm_lvm_smc_boss,mwm,open_fiber,mwm_ob_openfiber
openfibertargets_mwm_stripped_stars_plane_boss_1.2.0,471,1680,4,open_fiber,1.2.0,12.0,openfibertargets_mwm_stripped_stars_plane_boss,mwm,open_fiber,mwm_openfiber
openfibertargets_mwm_subgiant_nataf24_apogee_1.2.0,472,1681,4,open_fiber,1.2.0,12.0,openfibertargets_mwm_subgiant_nataf24_apogee,mwm,open_fiber,mwm_openfiber
openfibertargets_mwm_subgiants_apogee_1.2.0,473,1682,4,open_fiber,1.2.0,12.0,openfibertargets_mwm_subgiants_apogee,mwm,open_fiber,mwm_openfiber
openfibertargets_mwm_tess_ellipsoidals_repeat_apogee_1.2.0,474,1683,4,open_fiber,1.2.0,12.0,openfibertargets_mwm_tess_ellipsoidals_repeat_apogee,mwm,open_fiber,mwm_bin_openfiber
