label,bit,carton_pk,SDSSC2BV,program,version,v1,name,mapper,alt_program,alt_name
bhm_aqmes_bonus_faint_0.5.4,191,1051,3,bhm_filler,0.5.4,5.04,bhm_aqmes_bonus_faint,bhm,filler,bhm_aqmes
bhm_aqmes_wide2_0.5.4,192,1052,3,bhm_aqmes,0.5.4,5.04,bhm_aqmes_wide2,bhm,aqmes,bhm_aqmes
bhm_aqmes_wide2_faint_0.5.4,193,1053,3,bhm_filler,0.5.4,5.04,bhm_aqmes_wide2_faint,bhm,filler,bhm_aqmes
mwm_cb_300pc_boss_0.5.4,194,1055,3,mwm_cb,0.5.4,5.04,mwm_cb_300pc_boss,mwm,cb,mwm_cb_300pc
openfibertargets_nov2020_5_0.5.3,195,1056,3,open_fiber,0.5.3,5.03,openfibertargets_nov2020_5,open,open_fiber,mwm_halo_openfiber
openfibertargets_nov2020_6a_0.5.3,196,1057,3,open_fiber,0.5.3,5.03,openfibertargets_nov2020_6a,open,open_fiber,mwm_halo_openfiber
openfibertargets_nov2020_6b_0.5.3,197,1058,3,open_fiber,0.5.3,5.03,openfibertargets_nov2020_6b,open,open_fiber,mwm_halo_openfiber
openfibertargets_nov2020_6c_0.5.3,198,1059,3,open_fiber,0.5.3,5.03,openfibertargets_nov2020_6c,open,open_fiber,mwm_halo_openfiber
manual_bright_target_offsets_1_0.5.3,199,1069,3,commissioning,0.5.3,5.03,manual_bright_target_offsets_1,ops,commissioning,mwm_ob_core
manual_bright_target_offsets_1_g13_0.5.3,200,1070,3,commissioning,0.5.3,5.03,manual_bright_target_offsets_1_g13,ops,commissioning,mwm_ob_core
manual_bright_targets_g13_0.5.3,201,1073,3,commissioning,0.5.3,5.03,manual_bright_targets_g13,ops,commissioning,mwm_ob_core
manual_bright_targets_g13_offset_fixed_1_0.5.3,202,1074,3,commissioning,0.5.3,5.03,manual_bright_targets_g13_offset_fixed_1,ops,commissioning,mwm_ob_core
manual_bright_targets_g13_offset_fixed_3_0.5.3,203,1076,3,commissioning,0.5.3,5.03,manual_bright_targets_g13_offset_fixed_3,ops,commissioning,mwm_ob_core
manual_bright_targets_g13_offset_fixed_5_0.5.3,204,1078,3,commissioning,0.5.3,5.03,manual_bright_targets_g13_offset_fixed_5,ops,commissioning,mwm_ob_core
manual_bright_targets_g13_offset_fixed_7_0.5.3,205,1080,3,commissioning,0.5.3,5.03,manual_bright_targets_g13_offset_fixed_7,ops,commissioning,mwm_ob_core
ops_sky_boss_best_0.5.7,206,1082,3,SKY,0.5.7,5.07,ops_sky_boss_best,ops,sky,ops_sky
ops_sky_boss_good_0.5.7,207,1083,3,SKY,0.5.7,5.07,ops_sky_boss_good,ops,sky,ops_sky
ops_sky_boss_best_0.5.8,208,1090,3,SKY,0.5.8,5.08,ops_sky_boss_best,ops,sky,ops_sky
ops_sky_boss_good_0.5.8,209,1091,3,SKY,0.5.8,5.08,ops_sky_boss_good,ops,sky,ops_sky
ops_sky_apogee_best_0.5.8,210,1092,3,SKY,0.5.8,5.08,ops_sky_apogee_best,ops,sky,ops_sky
ops_sky_apogee_good_0.5.8,211,1093,3,SKY,0.5.8,5.08,ops_sky_apogee_good,ops,sky,ops_sky
manual_fps_position_stars_0.5.3,212,1094,3,commissioning,0.5.3,5.03,manual_fps_position_stars,ops,commissioning,manual_fps_position_stars_apogee
ops_sky_boss_best_0.5.9,213,1095,3,ops_sky,0.5.9,5.09,ops_sky_boss_best,ops,sky,ops_sky
ops_sky_boss_good_0.5.9,214,1096,3,ops_sky,0.5.9,5.09,ops_sky_boss_good,ops,sky,ops_sky
ops_sky_apogee_best_0.5.9,215,1097,3,ops_sky,0.5.9,5.09,ops_sky_apogee_best,ops,sky,ops_sky
ops_sky_apogee_good_0.5.9,216,1098,3,ops_sky,0.5.9,5.09,ops_sky_apogee_good,ops,sky,ops_sky
mwm_tess_ob_0.5.11,217,1104,3,mwm_tessob,0.5.11,5.11,mwm_tess_ob,mwm,tessob,mwm_tess_ob
manual_fps_position_stars_10_0.5.3,218,1105,3,commissioning,0.5.3,5.03,manual_fps_position_stars_10,ops,commissioning,manual_fps_position_stars_apogee
ops_sky_boss_fallback_0.5.12,219,1108,3,ops_sky,0.5.12,5.12,ops_sky_boss_fallback,ops,sky,ops_sky
openfibertargets_nov2020_34a_0.5.13,220,1110,3,open_fiber,0.5.13,5.13,openfibertargets_nov2020_34a,open,open_fiber,mwm_openfiber
openfibertargets_nov2020_34b_0.5.13,221,1111,3,open_fiber,0.5.13,5.13,openfibertargets_nov2020_34b,open,open_fiber,mwm_openfiber
bhm_csc_boss_0.5.14,222,1112,3,bhm_csc,0.5.14,5.14,bhm_csc_boss,bhm,csc,bhm_csc
bhm_csc_boss_0.5.15,223,1114,3,bhm_csc,0.5.15,5.15,bhm_csc_boss,bhm,csc,bhm_csc
bhm_csc_apogee_0.5.15,224,1115,3,bhm_csc,0.5.15,5.15,bhm_csc_apogee,bhm,csc,bhm_csc
bhm_colr_galaxies_lsdr8_0.5.16,225,1116,3,bhm_filler,0.5.16,5.16,bhm_colr_galaxies_lsdr8,bhm,filler,bhm_filler
mwm_yso_cluster_apogee_0.5.17,226,1121,3,mwm_yso,0.5.17,5.17,mwm_yso_cluster_apogee,mwm,yso,mwm_yso_cluster
mwm_yso_cluster_boss_0.5.17,227,1122,3,mwm_yso,0.5.17,5.17,mwm_yso_cluster_boss,mwm,yso,mwm_yso_cluster
mwm_yso_cmz_apogee_0.5.17,228,1123,3,mwm_yso,0.5.17,5.17,mwm_yso_cmz_apogee,mwm,yso,mwm_yso_cmz
mwm_yso_disk_apogee_0.5.17,229,1124,3,mwm_yso,0.5.17,5.17,mwm_yso_disk_apogee,mwm,yso,mwm_yso_disk
mwm_yso_disk_boss_0.5.17,230,1125,3,mwm_yso,0.5.17,5.17,mwm_yso_disk_boss,mwm,yso,mwm_yso_disk
mwm_yso_embedded_apogee_0.5.17,231,1126,3,mwm_yso,0.5.17,5.17,mwm_yso_embedded_apogee,mwm,yso,mwm_yso_embedded
mwm_yso_nebula_apogee_0.5.17,232,1127,3,mwm_yso,0.5.17,5.17,mwm_yso_nebula_apogee,mwm,yso,mwm_yso_nebula
mwm_yso_variable_apogee_0.5.17,233,1128,3,mwm_yso,0.5.17,5.17,mwm_yso_variable_apogee,mwm,yso,mwm_yso_variable
mwm_yso_variable_boss_0.5.17,234,1129,3,mwm_yso,0.5.17,5.17,mwm_yso_variable_boss,mwm,yso,mwm_yso_variable
mwm_rv_long_fps_0.5.18,235,1130,3,mwm_rv,0.5.18,5.18,mwm_rv_long_fps,mwm,bin,mwm_bin_rv_long
mwm_rv_short_fps_0.5.18,236,1131,3,mwm_rv,0.5.18,5.18,mwm_rv_short_fps,mwm,bin,mwm_bin_rv_short
mwm_cb_300pc_apogee_0.5.19,237,1132,3,mwm_cb,0.5.19,5.19,mwm_cb_300pc_apogee,mwm,cb,mwm_cb_300pc
mwm_cb_300pc_boss_0.5.19,238,1133,3,mwm_cb,0.5.19,5.19,mwm_cb_300pc_boss,mwm,cb,mwm_cb_300pc
manual_mwm_tess_ob_0.5.13,239,1134,3,mwm_tessob,0.5.13,5.13,manual_mwm_tess_ob,mwm,tess,mwm_tess_ob
manual_fps_position_stars_apogee_10_0.5.13,240,1135,3,commissioning,0.5.13,5.13,manual_fps_position_stars_apogee_10,ops,commissioning,manual_fps_position_stars_apogee
manual_offset_mwmhalo_off00_0.5.13,241,1137,3,commissioning,0.5.13,5.13,manual_offset_mwmhalo_off00,ops,commissioning,manual_offset_mwmhalo
manual_offset_mwmhalo_off05_0.5.13,242,1138,3,commissioning,0.5.13,5.13,manual_offset_mwmhalo_off05,ops,commissioning,manual_offset_mwmhalo
manual_offset_mwmhalo_off10_0.5.13,243,1139,3,commissioning,0.5.13,5.13,manual_offset_mwmhalo_off10,ops,commissioning,manual_offset_mwmhalo
manual_offset_mwmhalo_off20_0.5.13,244,1140,3,commissioning,0.5.13,5.13,manual_offset_mwmhalo_off20,ops,commissioning,manual_offset_mwmhalo
manual_offset_mwmhalo_off30_0.5.13,245,1141,3,commissioning,0.5.13,5.13,manual_offset_mwmhalo_off30,ops,commissioning,manual_offset_mwmhalo
manual_offset_mwmhalo_offa_0.5.13,246,1142,3,commissioning,0.5.13,5.13,manual_offset_mwmhalo_offa,ops,commissioning,manual_offset_mwmhalo
manual_offset_mwmhalo_offb_0.5.13,247,1143,3,commissioning,0.5.13,5.13,manual_offset_mwmhalo_offb,ops,commissioning,manual_offset_mwmhalo
manual_bright_target_offsets_3_0.5.20,248,1158,3,mwm_ob,0.5.20,5.2,manual_bright_target_offsets_3,ops,commissioning,mwm_ob_core
ops_std_apogee_0.5.22,249,1163,3,ops_std,0.5.22,5.22,ops_std_apogee,ops,std,ops_std
manual_bhm_spiders_comm_lco_0.5.23,250,1165,3,commissioning,0.5.23,5.23,manual_bhm_spiders_comm_lco,ops,commissioning,bhm_spiders
manual_fps_position_stars_lco_apogee_10_0.5.23,251,1166,3,commissioning,0.5.23,5.23,manual_fps_position_stars_lco_apogee_10,ops,commissioning,manual_fps_position_stars_apogee
bhm_spiders_agn_sep_1.0.5,252,1253,3,bhm_spiders,1.0.5,10.05,bhm_spiders_agn_sep,bhm,spiders,bhm_spiders
ops_std_boss_lsdr10_1.0.5,253,1263,3,ops_std,1.0.5,10.05,ops_std_boss_lsdr10,ops,std,ops_std
mwm_yso_cluster_apogee_1.0.6,254,1267,3,mwm_yso,1.0.6,10.06,mwm_yso_cluster_apogee,mwm,yso,mwm_yso_cluster
mwm_yso_cluster_boss_1.0.6,255,1268,3,mwm_yso,1.0.6,10.06,mwm_yso_cluster_boss,mwm,yso,mwm_yso_cluster
mwm_yso_disk_apogee_1.0.6,256,1271,3,mwm_yso,1.0.6,10.06,mwm_yso_disk_apogee,mwm,yso,mwm_yso_disk
mwm_yso_disk_boss_1.0.6,257,1272,3,mwm_yso,1.0.6,10.06,mwm_yso_disk_boss,mwm,yso,mwm_yso_disk
mwm_yso_cmz_apogee_1.0.6,258,1273,3,mwm_yso,1.0.6,10.06,mwm_yso_cmz_apogee,mwm,yso,mwm_yso_cmz
mwm_yso_variable_apogee_1.0.6,259,1274,3,mwm_yso,1.0.6,10.06,mwm_yso_variable_apogee,mwm,yso,mwm_yso_variable
mwm_yso_variable_boss_1.0.6,260,1275,3,mwm_yso,1.0.6,10.06,mwm_yso_variable_boss,mwm,yso,mwm_yso_variable
mwm_yso_embedded_apogee_1.0.6,261,1276,3,mwm_yso,1.0.6,10.06,mwm_yso_embedded_apogee,mwm,yso,mwm_yso_embedded
mwm_yso_pms_apogee_zari18pms_1.0.6,262,1278,3,mwm_yso,1.0.6,10.06,mwm_yso_pms_apogee_zari18pms,mwm,yso,mwm_yso_pms
mwm_yso_pms_boss_sagitta_edr3_1.0.6,263,1279,3,mwm_yso,1.0.6,10.06,mwm_yso_pms_boss_sagitta_edr3,mwm,yso,mwm_yso_pms
mwm_yso_pms_boss_zari18pms_1.0.6,264,1280,3,mwm_yso,1.0.6,10.06,mwm_yso_pms_boss_zari18pms,mwm,yso,mwm_yso_pms
openfibertargets_nov2020_11_1.0.7,265,1289,3,open_fiber,1.0.7,10.07,openfibertargets_nov2020_11,open,open_fiber,bhm_openfiber
openfibertargets_nov2020_18_1.0.7,266,1290,3,open_fiber,1.0.7,10.07,openfibertargets_nov2020_18,open,open_fiber,bhm_openfiber
openfibertargets_nov2020_26_1.0.7,267,1291,3,open_fiber,1.0.7,10.07,openfibertargets_nov2020_26,open,open_fiber,bhm_openfiber
openfibertargets_nov2020_27_1.0.7,268,1292,3,open_fiber,1.0.7,10.07,openfibertargets_nov2020_27,open,open_fiber,bhm_openfiber
openfibertargets_nov2020_30_1.0.7,269,1293,3,open_fiber,1.0.7,10.07,openfibertargets_nov2020_30,open,open_fiber,bhm_openfiber
mwm_yso_nebula_apogee_1.0.8,270,1308,3,mwm_yso,1.0.8,10.08,mwm_yso_nebula_apogee,mwm,yso,mwm_yso_nebula
manual_mwm_halo_distant_kgiant_1.0.7,271,1317,3,mwm_halo,1.0.7,10.07,manual_mwm_halo_distant_kgiant,mwm,halo,manual_mwm_halo_distant_kgiant
manual_mwm_halo_mp_bbb_1.0.7,272,1318,3,mwm_halo,1.0.7,10.07,manual_mwm_halo_mp_bbb,mwm,halo,manual_mwm_halo_mp_wise
openfibertargets_nov2020_10_1.0.7,273,1320,3,open_fiber,1.0.7,10.07,openfibertargets_nov2020_10,open,open_fiber,mwm_bin_openfiber
openfibertargets_nov2020_1000_1.0.7,274,1321,3,open_fiber,1.0.7,10.07,openfibertargets_nov2020_1000,open,open_fiber,mwm_cluster_openfiber
openfibertargets_nov2020_12_1.0.7,275,1322,3,open_fiber,1.0.7,10.07,openfibertargets_nov2020_12,open,open_fiber,mwm_bin_openfiber
openfibertargets_nov2020_14_1.0.7,276,1323,3,open_fiber,1.0.7,10.07,openfibertargets_nov2020_14,open,open_fiber,mwm_bin_openfiber
openfibertargets_nov2020_15_1.0.7,277,1324,3,open_fiber,1.0.7,10.07,openfibertargets_nov2020_15,open,open_fiber,mwm_cluster_openfiber
openfibertargets_nov2020_22_1.0.7,278,1325,3,open_fiber,1.0.7,10.07,openfibertargets_nov2020_22,open,open_fiber,mwm_bin_openfiber
openfibertargets_nov2020_24_1.0.7,279,1326,3,open_fiber,1.0.7,10.07,openfibertargets_nov2020_24,open,open_fiber,mwm_snc_openfiber
openfibertargets_nov2020_29_1.0.7,280,1327,3,open_fiber,1.0.7,10.07,openfibertargets_nov2020_29,open,open_fiber,mwm_cluster_openfiber
openfibertargets_nov2020_3_1.0.7,281,1328,3,open_fiber,1.0.7,10.07,openfibertargets_nov2020_3,open,open_fiber,mwm_bin_openfiber
openfibertargets_nov2020_31_1.0.7,282,1329,3,open_fiber,1.0.7,10.07,openfibertargets_nov2020_31,open,open_fiber,mwm_validation_openfiber
openfibertargets_nov2020_34a_1.0.7,283,1330,3,open_fiber,1.0.7,10.07,openfibertargets_nov2020_34a,open,open_fiber,mwm_openfiber
openfibertargets_nov2020_34b_1.0.7,284,1331,3,open_fiber,1.0.7,10.07,openfibertargets_nov2020_34b,open,open_fiber,mwm_openfiber
openfibertargets_nov2020_35b_1.0.7,285,1332,3,open_fiber,1.0.7,10.07,openfibertargets_nov2020_35b,open,open_fiber,mwm_halo_openfiber
openfibertargets_nov2020_35c_1.0.7,286,1333,3,open_fiber,1.0.7,10.07,openfibertargets_nov2020_35c,open,open_fiber,mwm_halo_openfiber
openfibertargets_nov2020_46_1.0.7,287,1334,3,open_fiber,1.0.7,10.07,openfibertargets_nov2020_46,open,open_fiber,mwm_bin_openfiber
openfibertargets_nov2020_5_1.0.7,288,1335,3,open_fiber,1.0.7,10.07,openfibertargets_nov2020_5,open,open_fiber,mwm_halo_openfiber
openfibertargets_nov2020_6a_1.0.7,289,1336,3,open_fiber,1.0.7,10.07,openfibertargets_nov2020_6a,open,open_fiber,mwm_halo_openfiber
openfibertargets_nov2020_6b_1.0.7,290,1337,3,open_fiber,1.0.7,10.07,openfibertargets_nov2020_6b,open,open_fiber,mwm_halo_openfiber
openfibertargets_nov2020_6c_1.0.7,291,1338,3,open_fiber,1.0.7,10.07,openfibertargets_nov2020_6c,open,open_fiber,mwm_halo_openfiber
openfibertargets_nov2020_8_1.0.7,292,1339,3,open_fiber,1.0.7,10.07,openfibertargets_nov2020_8,open,open_fiber,mwm_cluster_openfiber
openfibertargets_nov2020_9_1.0.7,293,1340,3,open_fiber,1.0.7,10.07,openfibertargets_nov2020_9,open,open_fiber,mwm_cluster_openfiber
openfibertargets_nov2020_28a_1.0.7,294,1344,3,open_fiber,1.0.7,10.07,openfibertargets_nov2020_28a,open,open_fiber,manual_mwm_halo_distant_kgiant
openfibertargets_nov2020_33_1.0.10,295,1358,3,open_fiber,1.0.10,10.1,openfibertargets_nov2020_33,open,open_fiber,bhm_openfiber
bhm_rm_core_1.0.12,296,1359,3,bhm_rm,1.0.12,10.12,bhm_rm_core,bhm,rm,bhm_rm
bhm_rm_known_spec_1.0.12,297,1360,3,bhm_rm,1.0.12,10.12,bhm_rm_known_spec,bhm,rm,bhm_rm
bhm_rm_var_1.0.12,298,1361,3,bhm_rm,1.0.12,10.12,bhm_rm_var,bhm,rm,bhm_rm
bhm_rm_ancillary_1.0.12,299,1362,3,bhm_rm,1.0.12,10.12,bhm_rm_ancillary,bhm,rm,bhm_rm
bhm_rm_xrayqso_1.0.12,300,1363,3,bhm_rm,1.0.12,10.12,bhm_rm_xrayqso,bhm,rm,bhm_rm
manual_mwm_magcloud_massive_apogee_1.0.10,301,1367,3,mwm_magcloud,1.0.10,10.1,manual_mwm_magcloud_massive_apogee,mwm,magcloud,mwm_magcloud_massive
manual_mwm_magcloud_massive_boss_1.0.10,302,1368,3,mwm_magcloud,1.0.10,10.1,manual_mwm_magcloud_massive_boss,mwm,magcloud,mwm_magcloud_massive
manual_mwm_magcloud_symbiotic_apogee_1.0.10,303,1369,3,mwm_magcloud,1.0.10,10.1,manual_mwm_magcloud_symbiotic_apogee,mwm,magcloud,mwm_magcloud_symbiotic
ops_std_boss_gdr2_1.0.13,304,1370,3,ops_std,1.0.13,10.13,ops_std_boss_gdr2,ops,std,ops_std
ops_std_apogee_1.0.14,305,1371,3,ops_std,1.0.14,10.14,ops_std_apogee,ops,std,ops_std
ops_std_eboss_1.0.15,306,1372,3,ops_std,1.0.15,10.15,ops_std_eboss,ops,std,ops_std
ops_std_boss_1.0.16,307,1374,3,ops_std,1.0.16,10.16,ops_std_boss,ops,std,ops_std
ops_std_boss_red_1.0.16,308,1375,3,ops_std,1.0.16,10.16,ops_std_boss_red,ops,std,ops_std
ops_std_boss_tic_1.0.16,309,1376,3,ops_std,1.0.16,10.16,ops_std_boss_tic,ops,std,ops_std
mwm_snc_100pc_apogee_1.0.17,310,1378,3,mwm_snc,1.0.17,10.17,mwm_snc_100pc_apogee,mwm,snc,mwm_snc
mwm_snc_100pc_boss_1.0.17,311,1379,3,mwm_snc,1.0.17,10.17,mwm_snc_100pc_boss,mwm,snc,mwm_snc
mwm_bin_gaia_astb_apogee_1.0.19,312,1400,3,mwm_bin,1.0.19,10.19,mwm_bin_gaia_astb_apogee,mwm,bin,mwm_bin_gaia_astb
mwm_bin_gaia_astb_boss_1.0.19,313,1401,3,mwm_bin,1.0.19,10.19,mwm_bin_gaia_astb_boss,mwm,bin,mwm_bin_gaia_astb
mwm_bin_gaia_sb_apogee_1.0.19,314,1402,3,mwm_bin,1.0.19,10.19,mwm_bin_gaia_sb_apogee,mwm,bin,mwm_bin_gaia_sb
mwm_bin_gaia_sb_boss_1.0.19,315,1403,3,mwm_bin,1.0.19,10.19,mwm_bin_gaia_sb_boss,mwm,bin,mwm_bin_gaia_sb
mwm_yso_pms_apogee_sagitta_edr3_1.0.20,316,1412,3,mwm_yso,1.0.20,10.2,mwm_yso_pms_apogee_sagitta_edr3,mwm,yso,mwm_yso_pms
mwm_snc_100pc_boss_1.0.24,317,1427,3,mwm_snc,1.0.24,10.24,mwm_snc_100pc_boss,mwm,snc,mwm_snc
mwm_snc_100pc_boss_1.0.28,318,1448,3,mwm_snc,1.0.28,10.28,mwm_snc_100pc_boss,mwm,snc,mwm_snc
mwm_yso_disk_apogee_single_1.0.33,319,1462,3,mwm_yso,1.0.33,10.33,mwm_yso_disk_apogee_single,mwm,yso,mwm_yso_disk
mwm_yso_disk_boss_single_1.0.33,320,1463,3,mwm_yso,1.0.33,10.33,mwm_yso_disk_boss_single,mwm,yso,mwm_yso_disk
mwm_yso_embedded_apogee_single_1.0.33,321,1464,3,mwm_yso,1.0.33,10.33,mwm_yso_embedded_apogee_single,mwm,yso,mwm_yso_embedded
mwm_yso_nebula_apogee_single_1.0.33,322,1465,3,mwm_yso,1.0.33,10.33,mwm_yso_nebula_apogee_single,mwm,yso,mwm_yso_nebula
mwm_yso_variable_apogee_single_1.0.33,323,1466,3,mwm_yso,1.0.33,10.33,mwm_yso_variable_apogee_single,mwm,yso,mwm_yso_variable
mwm_yso_variable_boss_single_1.0.33,324,1467,3,mwm_yso,1.0.33,10.33,mwm_yso_variable_boss_single,mwm,yso,mwm_yso_variable
mwm_yso_cmz_apogee_single_1.0.33,325,1468,3,mwm_yso,1.0.33,10.33,mwm_yso_cmz_apogee_single,mwm,yso,mwm_yso_cmz
mwm_yso_cluster_apogee_single_1.0.33,326,1469,3,mwm_yso,1.0.33,10.33,mwm_yso_cluster_apogee_single,mwm,yso,mwm_yso_cluster
mwm_yso_cluster_boss_single_1.0.33,327,1470,3,mwm_yso,1.0.33,10.33,mwm_yso_cluster_boss_single,mwm,yso,mwm_yso_cluster
mwm_yso_pms_apogee_sagitta_edr3_single_1.0.33,328,1471,3,mwm_yso,1.0.33,10.33,mwm_yso_pms_apogee_sagitta_edr3_single,mwm,yso,mwm_yso_pms
mwm_yso_pms_apogee_zari18pms_single_1.0.33,329,1472,3,mwm_yso,1.0.33,10.33,mwm_yso_pms_apogee_zari18pms_single,mwm,yso,mwm_yso_pms
mwm_yso_pms_boss_sagitta_edr3_single_1.0.33,330,1473,3,mwm_yso,1.0.33,10.33,mwm_yso_pms_boss_sagitta_edr3_single,mwm,yso,mwm_yso_pms
mwm_yso_pms_boss_zari18pms_single_1.0.33,331,1474,3,mwm_yso,1.0.33,10.33,mwm_yso_pms_boss_zari18pms_single,mwm,yso,mwm_yso_pms
ops_std_boss_ps1dr2_1.0.29,332,1475,3,ops_std,1.0.29,10.29,ops_std_boss_ps1dr2,ops,std,ops_std
bhm_csc_boss_1.0.37,333,1498,3,bhm_csc,1.0.37,10.37,bhm_csc_boss,bhm,csc,bhm_csc
bhm_csc_apogee_1.0.37,334,1499,3,bhm_csc,1.0.37,10.37,bhm_csc_apogee,bhm,csc,bhm_csc
bhm_gua_dark_1.0.37,335,1500,3,bhm_filler,1.0.37,10.37,bhm_gua_dark,bhm,filler,bhm_filler
bhm_gua_bright_1.0.37,336,1501,3,bhm_filler,1.0.37,10.37,bhm_gua_bright,bhm,filler,bhm_filler
bhm_spiders_clusters_lsdr10_1.0.37,337,1502,3,bhm_spiders,1.0.37,10.37,bhm_spiders_clusters_lsdr10,bhm,spiders,bhm_spiders
bhm_spiders_agn_lsdr10_1.0.37,338,1503,3,bhm_spiders,1.0.37,10.37,bhm_spiders_agn_lsdr10,bhm,spiders,bhm_spiders
bhm_spiders_agn_hard_1.0.37,339,1504,3,bhm_spiders,1.0.37,10.37,bhm_spiders_agn_hard,bhm,spiders,bhm_spiders
bhm_spiders_agn_gaiadr3_1.0.37,340,1505,3,bhm_spiders,1.0.37,10.37,bhm_spiders_agn_gaiadr3,bhm,spiders,bhm_spiders
bhm_spiders_agn_tda_1.0.37,341,1506,3,bhm_spiders,1.0.37,10.37,bhm_spiders_agn_tda,bhm,spiders,bhm_spiders
bhm_spiders_agn_sep_1.0.37,342,1507,3,bhm_spiders,1.0.37,10.37,bhm_spiders_agn_sep,bhm,spiders,bhm_spiders
bhm_aqmes_med_1.0.37,343,1508,3,bhm_aqmes,1.0.37,10.37,bhm_aqmes_med,bhm,aqmes,bhm_aqmes
bhm_aqmes_med_faint_1.0.37,344,1509,3,bhm_filler,1.0.37,10.37,bhm_aqmes_med_faint,bhm,filler,bhm_aqmes
bhm_aqmes_wide2_1.0.37,345,1510,3,bhm_aqmes,1.0.37,10.37,bhm_aqmes_wide2,bhm,aqmes,bhm_aqmes
bhm_aqmes_wide2_faint_1.0.37,346,1511,3,bhm_filler,1.0.37,10.37,bhm_aqmes_wide2_faint,bhm,filler,bhm_aqmes
bhm_aqmes_bonus_core_1.0.37,347,1515,3,bhm_filler,1.0.37,10.37,bhm_aqmes_bonus_core,bhm,filler,bhm_aqmes
bhm_aqmes_bonus_bright_1.0.37,348,1516,3,bhm_filler,1.0.37,10.37,bhm_aqmes_bonus_bright,bhm,filler,bhm_aqmes
bhm_aqmes_bonus_faint_1.0.37,349,1517,3,bhm_filler,1.0.37,10.37,bhm_aqmes_bonus_faint,bhm,filler,bhm_aqmes
manual_mwm_crosscalib_apogee_1.0.35,350,1525,3,mwm_validation,1.0.35,10.35,manual_mwm_crosscalib_apogee,mwm,validation,mwm_crosscalib
manual_mwm_crosscalib_yso_apogee_1.0.35,351,1526,3,mwm_validation,1.0.35,10.35,manual_mwm_crosscalib_yso_apogee,mwm,validation,mwm_crosscalib_yso
manual_mwm_crosscalib_yso_boss_1.0.35,352,1527,3,mwm_validation,1.0.35,10.35,manual_mwm_crosscalib_yso_boss,mwm,validation,mwm_crosscalib_yso
manual_mwm_halo_distant_bhb_boss_1.0.35,353,1528,3,mwm_halo,1.0.35,10.35,manual_mwm_halo_distant_bhb_boss,mwm,halo,manual_mwm_halo_distant_bhb
manual_mwm_halo_distant_bhb_boss_single_1.0.35,354,1529,3,mwm_halo,1.0.35,10.35,manual_mwm_halo_distant_bhb_boss_single,mwm,halo,manual_mwm_halo_distant_bhb
manual_mwm_halo_distant_kgiant_far_boss_1.0.35,355,1530,3,mwm_halo,1.0.35,10.35,manual_mwm_halo_distant_kgiant_far_boss,mwm,halo,manual_mwm_halo_distant_kgiant
manual_mwm_halo_distant_kgiant_far_boss_single_1.0.35,356,1531,3,mwm_halo,1.0.35,10.35,manual_mwm_halo_distant_kgiant_far_boss_single,mwm,halo,manual_mwm_halo_distant_kgiant
manual_mwm_halo_distant_kgiant_near_boss_1.0.35,357,1532,3,mwm_halo,1.0.35,10.35,manual_mwm_halo_distant_kgiant_near_boss,mwm,halo,manual_mwm_halo_distant_kgiant
manual_mwm_halo_distant_kgiant_near_boss_single_1.0.35,358,1533,3,mwm_halo,1.0.35,10.35,manual_mwm_halo_distant_kgiant_near_boss_single,mwm,halo,manual_mwm_halo_distant_kgiant
manual_mwm_halo_mp_wise_apogee_1.0.35,359,1534,3,mwm_halo,1.0.35,10.35,manual_mwm_halo_mp_wise_apogee,mwm,halo,manual_mwm_halo_mp_wise
manual_mwm_halo_mp_wise_apogee_single_1.0.35,360,1535,3,mwm_halo,1.0.35,10.35,manual_mwm_halo_mp_wise_apogee_single,mwm,halo,manual_mwm_halo_mp_wise
manual_mwm_halo_mp_wise_boss_1.0.35,361,1536,3,mwm_halo,1.0.35,10.35,manual_mwm_halo_mp_wise_boss,mwm,halo,manual_mwm_halo_mp_wise
manual_mwm_halo_mp_wise_boss_single_1.0.35,362,1537,3,mwm_halo,1.0.35,10.35,manual_mwm_halo_mp_wise_boss_single,mwm,halo,manual_mwm_halo_mp_wise
manual_mwm_halo_vmp_wise_apogee_1.0.35,363,1538,3,mwm_halo,1.0.35,10.35,manual_mwm_halo_vmp_wise_apogee,mwm,halo,manual_mwm_halo_mp_wise
manual_mwm_halo_vmp_wise_apogee_single_1.0.35,364,1539,3,mwm_halo,1.0.35,10.35,manual_mwm_halo_vmp_wise_apogee_single,mwm,halo,manual_mwm_halo_mp_wise
manual_mwm_halo_vmp_wise_boss_1.0.35,365,1540,3,mwm_halo,1.0.35,10.35,manual_mwm_halo_vmp_wise_boss,mwm,halo,manual_mwm_halo_mp_wise
manual_mwm_halo_vmp_wise_boss_single_1.0.35,366,1541,3,mwm_halo,1.0.35,10.35,manual_mwm_halo_vmp_wise_boss_single,mwm,halo,manual_mwm_halo_mp_wise
manual_mwm_tess_ob_apogee_1.0.35,367,1554,3,mwm_tessob,1.0.35,10.35,manual_mwm_tess_ob_apogee,mwm,tess,mwm_tess_ob
bhm_colr_galaxies_lsdr10_1.0.38,368,1555,3,bhm_filler,1.0.38,10.38,bhm_colr_galaxies_lsdr10,bhm,filler,bhm_filler
manual_mwm_validation_cool_apogee_1.0.35,369,1556,3,mwm_validation,1.0.35,10.35,manual_mwm_validation_cool_apogee,mwm,validation,mwm_validation_cool
